,price,swing_high,swing_low,fib_382,fib_500,fib_618,trend,forecast
2021-10-15,132.08416639735927,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-18,132.06408742203712,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-19,131.34869987097807,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-20,131.41275207843347,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-21,131.07222624969603,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-22,131.4925480241904,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-25,131.1662360345392,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-26,130.9431443179318,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-27,129.99837395245905,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-28,129.7722207928345,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-10-29,128.56028112952004,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-01,127.76832971777716,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-02,128.1485370458493,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-03,128.54143712517472,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-04,128.75416590606721,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-05,128.2706778345026,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-08,128.24682215643162,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-09,128.24502088688632,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-10,127.66583854229006,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-11,128.41753769317364,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-12,128.85621883846147,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-15,128.74573675154664,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-16,128.7591796710439,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,1.0,0.0
2021-11-17,128.86337107501768,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,-1.0,0.0
2021-11-18,127.84250364080553,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,-1.0,0.0
2021-11-19,127.71891494954524,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,-1.0,0.0
2021-11-22,127.37792282554634,132.08416639735927,127.26006963118249,130.24136143267975,129.6721180142709,129.102874595862,-1.0,0.0
2021-11-23,126.87711282059888,132.08416639735927,126.87711282059888,130.0950719310368,129.48063960897906,128.86620728692134,-1.0,0.0
2021-11-24,126.7365626741559,132.08416639735927,126.7365626741559,130.04138177509557,129.4103645357576,128.7793472964196,-1.0,0.0
2021-11-25,127.63540593758067,132.08416639735927,126.7365626741559,130.04138177509557,129.4103645357576,128.7793472964196,-1.0,0.0
2021-11-26,127.95582736821417,132.08416639735927,126.7365626741559,130.04138177509557,129.4103645357576,128.7793472964196,-1.0,0.0
2021-11-29,127.67023787332278,132.08416639735927,126.7365626741559,130.04138177509557,129.4103645357576,128.7793472964196,-1.0,0.0
2021-11-30,127.95652926400085,132.08416639735927,126.7365626741559,130.04138177509557,129.4103645357576,128.7793472964196,-1.0,0.0
